orderId,storeId,orderDate,shipDate,shipMode,customerId,segment,managerId,productId,salePrice,quantity,discount,profit
CA-2015-113901,STO-F3F1EA,2015-10-19,2015-10-24,Standard Class,NH-18610,Corporate,EMP-2016-151048,OFF-BI-10001249,38.28,6,0.0,17.6088
CA-2015-113901,STO-F3F1EA,2015-10-19,2015-10-24,Standard Class,NH-18610,Corporate,EMP-2016-151048,TEC-PH-10002564,149.95,5,0.0,44.98499999999999
CA-2017-134838,STO-EEAFB0,2017-02-19,2017-02-20,First Class,ED-13885,Home Office,EMP-2016-151713,OFF-AR-10000634,12.84,3,0.0,3.466800000000001
CA-2017-134838,STO-EEAFB0,2017-02-19,2017-02-20,First Class,ED-13885,Home Office,EMP-2016-151713,FUR-FU-10004018,44.67,3,0.0,12.0609
CA-2016-120257,STO-81EACE,2016-09-22,2016-09-28,Standard Class,PW-19240,Consumer,EMP-2016-151469,OFF-AR-10003481,7.872,3,0.2,0.8855999999999988
CA-2014-164910,STO-70B11B,2014-11-12,2014-11-17,Second Class,DM-13345,Corporate,EMP-2016-151337,OFF-AR-10003651,7.872,3,0.2,0.8855999999999988
CA-2016-149902,STO-3EC14C,2016-04-01,2016-04-06,Standard Class,DW-13540,Consumer,EMP-2016-152012,OFF-AR-10002956,88.04,4,0.0,22.8904
CA-2016-146010,STO-C1CD3B,2016-05-20,2016-05-23,First Class,EH-14125,Home Office,EMP-2016-151933,OFF-BI-10003638,40.63500000000001,7,0.7,-32.508
US-2015-163685,STO-981CA9,2015-06-01,2015-06-05,Standard Class,KE-16420,Corporate,EMP-2016-151194,OFF-BI-10001890,5.727999999999999,8,0.8,-9.164800000000003
US-2015-163685,STO-981CA9,2015-06-01,2015-06-05,Standard Class,KE-16420,Corporate,EMP-2016-151194,OFF-PA-10002606,42.24,10,0.2,13.2
CA-2014-135090,STO-4D7F2D,2014-11-22,2014-11-26,Standard Class,SP-20920,Consumer,EMP-2016-151713,OFF-PA-10002245,53.82000000000001,9,0.0,24.219
CA-2015-132374,STO-680E02,2015-02-22,2015-02-24,Second Class,PS-19045,Home Office,EMP-2016-151048,OFF-AR-10001615,79.36,4,0.0,20.6336
CA-2016-167556,STO-2596CD,2016-03-29,2016-04-02,Standard Class,JM-15250,Consumer,EMP-2016-152012,OFF-PA-10000466,13.48,2,0.0,6.74
CA-2016-167556,STO-2596CD,2016-03-29,2016-04-02,Standard Class,JM-15250,Consumer,EMP-2016-152012,OFF-BI-10003708,29.8,5,0.2,9.312499999999998
CA-2016-167556,STO-2596CD,2016-03-29,2016-04-02,Standard Class,JM-15250,Consumer,EMP-2016-152012,FUR-FU-10004848,414.0,8,0.0,124.2
CA-2016-167556,STO-2596CD,2016-03-29,2016-04-02,Standard Class,JM-15250,Consumer,EMP-2016-152012,OFF-BI-10000320,41.328,7,0.2,14.9814
US-2016-116400,STO-0B45A7,2016-10-22,2016-10-24,First Class,EB-13930,Consumer,EMP-2016-151860,FUR-FU-10003731,39.92,4,0.0,11.1776
CA-2017-101308,STO-6417E3,2017-10-02,2017-10-07,Standard Class,FG-14260,Home Office,EMP-2016-151166,OFF-FA-10002780,8.94,3,0.0,4.112399999999999
CA-2017-101308,STO-6417E3,2017-10-02,2017-10-07,Standard Class,FG-14260,Home Office,EMP-2016-151166,TEC-PH-10003800,84.784,2,0.2,-20.13620000000001
CA-2014-114517,STO-3EC14C,2014-12-23,2014-12-27,Standard Class,TH-21235,Corporate,EMP-2016-152012,FUR-TA-10001676,53.316,2,0.4,-19.54920000000001
CA-2014-114517,STO-3EC14C,2014-12-23,2014-12-27,Standard Class,TH-21235,Corporate,EMP-2016-152012,OFF-AP-10002350,56.52,3,0.0,15.8256
CA-2017-119564,STO-9251B5,2017-12-15,2017-12-20,Standard Class,PL-18925,Home Office,EMP-2016-151166,FUR-FU-10003096,22.77,3,0.0,9.7911
CA-2016-135265,STO-EEAFB0,2016-07-07,2016-07-09,Second Class,CC-12370,Consumer,EMP-2016-151713,FUR-CH-10003061,287.968,4,0.2,-3.599600000000052
CA-2016-135265,STO-EEAFB0,2016-07-07,2016-07-09,Second Class,CC-12370,Consumer,EMP-2016-151713,TEC-CO-10003763,2799.96,5,0.2,944.9864999999999
CA-2016-135265,STO-EEAFB0,2016-07-07,2016-07-09,Second Class,CC-12370,Consumer,EMP-2016-151713,OFF-PA-10002923,48.94,1,0.0,24.47
CA-2016-108735,STO-150224,2016-04-17,2016-04-21,Standard Class,JM-15535,Consumer,EMP-2016-151713,FUR-BO-10003441,257.499,3,0.15,24.23519999999998
CA-2017-112333,STO-AFE037,2017-04-08,2017-04-14,Standard Class,KF-16285,Home Office,EMP-2016-151857,OFF-ST-10001780,2591.56,4,0.0,621.9744000000001
CA-2017-112333,STO-AFE037,2017-04-08,2017-04-14,Standard Class,KF-16285,Home Office,EMP-2016-151857,OFF-AP-10001962,41.95,5,0.0,10.4875
US-2016-159415,STO-4FE553,2016-04-17,2016-04-22,Standard Class,CS-12175,Corporate,EMP-2016-151235,FUR-FU-10003798,79.12,5,0.2,13.846
CA-2014-122588,STO-673022,2014-11-25,2014-11-27,Second Class,AR-10540,Consumer,EMP-2016-151361,FUR-FU-10001095,52.96,2,0.0,20.1248
CA-2014-137589,STO-C0B911,2014-11-03,2014-11-08,Standard Class,MS-17770,Consumer,EMP-2016-151469,OFF-SU-10000157,286.3440000000001,3,0.2,-64.4274
CA-2015-161998,STO-543AE2,2015-05-01,2015-05-05,Standard Class,DB-13120,Corporate,EMP-2016-151403,FUR-FU-10001095,63.55200000000001,3,0.2,14.2992
CA-2015-161998,STO-543AE2,2015-05-01,2015-05-05,Standard Class,DB-13120,Corporate,EMP-2016-151403,OFF-SU-10004261,41.376,3,0.2,4.654799999999993
CA-2015-161998,STO-543AE2,2015-05-01,2015-05-05,Standard Class,DB-13120,Corporate,EMP-2016-151403,OFF-AR-10004022,172.704,6,0.2,10.79399999999998
CA-2015-105627,STO-FCE637,2015-03-08,2015-03-12,Standard Class,DK-12895,Consumer,EMP-2016-151993,FUR-BO-10002916,512.9399999999999,3,0.0,97.45859999999999
CA-2015-105627,STO-FCE637,2015-03-08,2015-03-12,Standard Class,DK-12895,Consumer,EMP-2016-151993,FUR-CH-10002084,860.93,7,0.0,189.4046
CA-2015-105627,STO-FCE637,2015-03-08,2015-03-12,Standard Class,DK-12895,Consumer,EMP-2016-151993,TEC-PH-10003012,769.95,5,0.0,223.2854999999999
CA-2015-105627,STO-FCE637,2015-03-08,2015-03-12,Standard Class,DK-12895,Consumer,EMP-2016-151993,OFF-AR-10002704,14.98,1,0.0,4.494
CA-2015-105627,STO-FCE637,2015-03-08,2015-03-12,Standard Class,DK-12895,Consumer,EMP-2016-151993,FUR-FU-10000308,373.08,6,0.0,82.0776
US-2015-149629,STO-B2C9A9,2015-07-17,2015-07-20,Second Class,MP-17965,Corporate,EMP-2016-151403,FUR-BO-10004709,231.92,5,0.2,5.798000000000002
CA-2014-116834,STO-9251B5,2014-10-11,2014-10-16,Standard Class,Dp-13240,Home Office,EMP-2016-151166,FUR-FU-10001196,63.47,11,0.0,19.041
CA-2014-116834,STO-9251B5,2014-10-11,2014-10-16,Standard Class,Dp-13240,Home Office,EMP-2016-151166,TEC-AC-10002942,345.0,5,0.0,58.64999999999998
CA-2016-145730,STO-981CA9,2016-03-03,2016-03-08,Standard Class,CC-12220,Consumer,EMP-2016-151194,FUR-TA-10004915,637.896,3,0.3,-127.5792
CA-2016-145730,STO-981CA9,2016-03-03,2016-03-08,Standard Class,CC-12220,Consumer,EMP-2016-151194,TEC-MA-10001016,287.91,3,0.4,33.58949999999999
CA-2016-145730,STO-981CA9,2016-03-03,2016-03-08,Standard Class,CC-12220,Consumer,EMP-2016-151194,OFF-EN-10000483,36.6,3,0.2,11.89499999999999
US-2015-168732,STO-43CEFB,2015-12-10,2015-12-16,Standard Class,KM-16660,Consumer,EMP-2016-151461,OFF-AR-10003087,1.78,1,0.0,0.4984
US-2015-168732,STO-43CEFB,2015-12-10,2015-12-16,Standard Class,KM-16660,Consumer,EMP-2016-151461,OFF-PA-10000520,25.92,4,0.0,12.4416
US-2015-168732,STO-43CEFB,2015-12-10,2015-12-16,Standard Class,KM-16660,Consumer,EMP-2016-151461,TEC-AC-10001553,101.94,6,0.0,21.4074
CA-2015-107468,STO-4A5066,2015-12-18,2015-12-22,Standard Class,MK-17905,Corporate,EMP-2016-151933,OFF-AR-10000634,6.848000000000001,2,0.2,0.5992000000000002
CA-2017-144463,STO-4D7F2D,2017-01-01,2017-01-05,Standard Class,SC-20725,Consumer,EMP-2016-151713,FUR-FU-10001215,474.43,11,0.0,199.2606
CA-2017-100811,STO-FBCE9F,2017-11-21,2017-11-24,First Class,CC-12475,Consumer,EMP-2016-151469,OFF-PA-10001204,8.448,2,0.2,2.64
CA-2017-100811,STO-FBCE9F,2017-11-21,2017-11-24,First Class,CC-12475,Consumer,EMP-2016-151469,OFF-ST-10002444,39.296,4,0.2,3.929599999999999
CA-2015-153612,STO-9D924D,2015-12-22,2015-12-27,Standard Class,BT-11305,Home Office,EMP-2016-151993,OFF-AR-10000203,17.12,4,0.0,4.964799999999999
CA-2015-165624,STO-694547,2015-08-23,2015-08-28,Standard Class,FH-14350,Consumer,EMP-2016-151461,OFF-AP-10000828,542.9399999999999,3,0.0,152.0232
CA-2015-165624,STO-694547,2015-08-23,2015-08-28,Standard Class,FH-14350,Consumer,EMP-2016-151461,OFF-LA-10003190,8.64,3,0.0,4.2336
CA-2015-165624,STO-694547,2015-08-23,2015-08-28,Standard Class,FH-14350,Consumer,EMP-2016-151461,OFF-PA-10002319,193.8,5,0.0,94.962
CA-2015-165624,STO-694547,2015-08-23,2015-08-28,Standard Class,FH-14350,Consumer,EMP-2016-151461,OFF-PA-10003893,21.4,5,0.0,9.629999999999999
CA-2015-165624,STO-694547,2015-08-23,2015-08-28,Standard Class,FH-14350,Consumer,EMP-2016-151461,OFF-PA-10002499,97.88,2,0.0,48.94
CA-2015-165624,STO-694547,2015-08-23,2015-08-28,Standard Class,FH-14350,Consumer,EMP-2016-151461,TEC-AC-10004568,251.91,9,0.0,47.86289999999998
CA-2015-165624,STO-694547,2015-08-23,2015-08-28,Standard Class,FH-14350,Consumer,EMP-2016-151461,OFF-AP-10001492,25.86,3,0.0,6.7236
CA-2014-154963,STO-80B308,2014-06-22,2014-06-27,Standard Class,AA-10645,Consumer,EMP-2016-151469,FUR-CH-10004698,170.058,3,0.3,-4.858799999999988
CA-2014-154963,STO-80B308,2014-06-22,2014-06-27,Standard Class,AA-10645,Consumer,EMP-2016-151469,TEC-PH-10004093,82.78200000000001,3,0.4,-15.1767
CA-2014-154963,STO-80B308,2014-06-22,2014-06-27,Standard Class,AA-10645,Consumer,EMP-2016-151469,FUR-CH-10000454,853.9299999999998,5,0.3,0.0
CA-2017-130764,STO-758730,2017-10-27,2017-10-28,First Class,JO-15145,Corporate,EMP-2016-151713,FUR-BO-10003034,556.665,5,0.15,6.549000000000021
CA-2017-130764,STO-758730,2017-10-27,2017-10-28,First Class,JO-15145,Corporate,EMP-2016-151713,TEC-PH-10003215,95.84,4,0.2,34.742
CA-2017-139311,STO-D91CA3,2017-08-11,2017-08-13,First Class,SF-20965,Corporate,EMP-2016-151194,OFF-PA-10001776,29.664,4,0.2,10.0116
CA-2017-139311,STO-D91CA3,2017-08-11,2017-08-13,First Class,SF-20965,Corporate,EMP-2016-151194,OFF-AR-10004582,9.184000000000001,7,0.2,2.869999999999999
CA-2017-139311,STO-D91CA3,2017-08-11,2017-08-13,First Class,SF-20965,Corporate,EMP-2016-151194,TEC-PH-10001557,153.584,2,0.2,13.43859999999999
CA-2017-139311,STO-D91CA3,2017-08-11,2017-08-13,First Class,SF-20965,Corporate,EMP-2016-151194,OFF-BI-10004209,12.864,8,0.8,-22.512
CA-2017-124296,STO-C7FF65,2017-12-24,2017-12-28,Standard Class,CS-12355,Consumer,EMP-2016-151653,TEC-MA-10003183,479.97,3,0.0,239.985
CA-2017-124296,STO-C7FF65,2017-12-24,2017-12-28,Standard Class,CS-12355,Consumer,EMP-2016-151653,FUR-CH-10002439,232.88,4,0.0,60.5488
CA-2016-169957,STO-444BA0,2016-09-26,2016-09-30,Standard Class,SN-20710,Home Office,EMP-2016-151166,OFF-AP-10000576,236.88,6,0.0,66.3264
CA-2016-169957,STO-444BA0,2016-09-26,2016-09-30,Standard Class,SN-20710,Home Office,EMP-2016-151166,OFF-PA-10004040,29.9,5,0.0,14.651
CA-2016-169957,STO-444BA0,2016-09-26,2016-09-30,Standard Class,SN-20710,Home Office,EMP-2016-151166,TEC-AC-10003063,100.0,4,0.0,21.0
US-2016-108777,STO-033EBB,2016-12-12,2016-12-12,Same Day,JM-15655,Corporate,EMP-2016-151081,OFF-BI-10003982,18.693,3,0.7,-14.33129999999999
US-2016-108777,STO-033EBB,2016-12-12,2016-12-12,Same Day,JM-15655,Corporate,EMP-2016-151081,TEC-AC-10002567,383.952,6,0.2,76.79039999999998
CA-2015-148859,STO-50D88A,2015-12-28,2016-01-01,Standard Class,FH-14350,Consumer,EMP-2016-151606,OFF-ST-10004950,24.816,2,0.2,1.550999999999998
CA-2014-110786,STO-758730,2014-12-29,2015-01-02,Standard Class,AJ-10795,Corporate,EMP-2016-151713,FUR-FU-10000550,24.9,5,0.0,8.216999999999999
CA-2014-110786,STO-758730,2014-12-29,2015-01-02,Standard Class,AJ-10795,Corporate,EMP-2016-151713,OFF-PA-10000528,21.12,4,0.0,9.504
CA-2014-110786,STO-758730,2014-12-29,2015-01-02,Standard Class,AJ-10795,Corporate,EMP-2016-151713,TEC-MA-10003183,767.9520000000001,6,0.2,287.982
CA-2014-110786,STO-758730,2014-12-29,2015-01-02,Standard Class,AJ-10795,Corporate,EMP-2016-151713,OFF-BI-10003305,14.352,3,0.2,4.664399999999999
CA-2014-110786,STO-758730,2014-12-29,2015-01-02,Standard Class,AJ-10795,Corporate,EMP-2016-151713,TEC-PH-10001425,191.976,3,0.2,19.19759999999999
CA-2014-110786,STO-758730,2014-12-29,2015-01-02,Standard Class,AJ-10795,Corporate,EMP-2016-151713,OFF-LA-10001474,274.77,9,0.0,126.3942
CA-2014-110786,STO-758730,2014-12-29,2015-01-02,Standard Class,AJ-10795,Corporate,EMP-2016-151713,FUR-FU-10000672,70.56,6,0.0,23.99039999999999
CA-2015-137750,STO-758730,2015-06-25,2015-06-30,Standard Class,JF-15565,Consumer,EMP-2016-151713,FUR-FU-10001979,204.85,5,0.0,57.35800000000001
CA-2015-136378,STO-22CE70,2015-04-02,2015-04-07,Standard Class,CS-11845,Corporate,EMP-2016-151194,OFF-BI-10003707,9.155999999999997,3,0.8,-13.734
CA-2017-100356,STO-ABAB68,2017-10-21,2017-10-25,Standard Class,SP-20920,Consumer,EMP-2016-151606,OFF-AP-10002191,23.99199999999999,2,0.8,-62.3792
US-2015-166520,STO-BB3185,2015-07-16,2015-07-19,First Class,KE-16420,Corporate,EMP-2016-152012,OFF-PA-10000501,80.88,3,0.0,39.6312
US-2015-166520,STO-BB3185,2015-07-16,2015-07-19,First Class,KE-16420,Corporate,EMP-2016-152012,TEC-AC-10001990,599.9,10,0.0,191.968
CA-2017-136350,STO-7E8DC6,2017-06-24,2017-06-26,Second Class,GA-14515,Consumer,EMP-2016-152012,FUR-FU-10003601,276.69,3,0.0,49.80419999999999
CA-2017-136350,STO-7E8DC6,2017-06-24,2017-06-26,Second Class,GA-14515,Consumer,EMP-2016-152012,FUR-CH-10001891,172.764,2,0.1,32.63320000000002
CA-2014-122931,STO-169989,2014-09-29,2014-10-03,Standard Class,SM-20950,Corporate,EMP-2016-151469,OFF-AR-10003469,4.224,3,0.2,1.4784
CA-2014-122931,STO-169989,2014-09-29,2014-10-03,Standard Class,SM-20950,Corporate,EMP-2016-151469,FUR-TA-10004175,409.272,2,0.4,-81.8544
CA-2014-122931,STO-169989,2014-09-29,2014-10-03,Standard Class,SM-20950,Corporate,EMP-2016-151469,OFF-LA-10002945,55.44,11,0.2,18.018
CA-2014-122931,STO-169989,2014-09-29,2014-10-03,Standard Class,SM-20950,Corporate,EMP-2016-151469,OFF-PA-10000533,20.928,4,0.2,6.8016
CA-2014-122931,STO-169989,2014-09-29,2014-10-03,Standard Class,SM-20950,Corporate,EMP-2016-151469,OFF-ST-10004459,1801.632,6,0.2,-337.806
CA-2014-122931,STO-169989,2014-09-29,2014-10-03,Standard Class,SM-20950,Corporate,EMP-2016-151469,FUR-TA-10004147,67.17599999999999,1,0.4,-20.15280000000001
CA-2014-163034,STO-F946EB,2014-11-24,2014-11-28,Standard Class,DK-12985,Consumer,EMP-2016-151606,OFF-ST-10000046,646.2,5,0.2,-8.077499999999986
CA-2015-124058,STO-BF1F81,2015-11-20,2015-11-24,Standard Class,LC-16885,Consumer,EMP-2016-151713,TEC-PH-10004774,72.74400000000001,7,0.2,-15.45810000000001
CA-2015-124058,STO-BF1F81,2015-11-20,2015-11-24,Standard Class,LC-16885,Consumer,EMP-2016-151713,FUR-CH-10000595,572.1600000000001,3,0.2,35.75999999999996
CA-2016-129196,STO-F946EB,2016-11-01,2016-11-07,Standard Class,XP-21865,Consumer,EMP-2016-151606,TEC-AC-10002473,68.112,3,0.2,17.8794
US-2015-138716,STO-6417E3,2015-09-17,2015-09-20,First Class,CS-11845,Corporate,EMP-2016-151166,OFF-BI-10001628,25.032,3,0.2,7.822499999999998
US-2016-122182,STO-FBCE9F,2016-03-10,2016-03-14,Standard Class,BD-11770,Consumer,EMP-2016-151469,TEC-AC-10002800,39.992,1,0.2,7.498499999999996
US-2014-130358,STO-11A9B7,2014-06-23,2014-06-26,First Class,DL-13330,Consumer,EMP-2016-151337,OFF-AR-10002766,20.016,9,0.2,1.7514
US-2014-130358,STO-11A9B7,2014-06-23,2014-06-26,First Class,DL-13330,Consumer,EMP-2016-151337,OFF-SU-10002522,3.104,1,0.2,0.3491999999999995
CA-2014-102673,STO-7AD66A,2014-11-01,2014-11-05,Standard Class,KH-16630,Corporate,EMP-2016-151337,OFF-FA-10003021,7.52,5,0.2,1.41
CA-2014-102673,STO-7AD66A,2014-11-01,2014-11-05,Standard Class,KH-16630,Corporate,EMP-2016-151337,OFF-AR-10000634,10.272,3,0.2,0.8988
CA-2014-102673,STO-7AD66A,2014-11-01,2014-11-05,Standard Class,KH-16630,Corporate,EMP-2016-151337,OFF-LA-10001771,47.80800000000001,12,0.2,15.5376
CA-2014-102673,STO-7AD66A,2014-11-01,2014-11-05,Standard Class,KH-16630,Corporate,EMP-2016-151337,TEC-PH-10004434,978.8399999999999,9,0.2,110.1194999999999
CA-2016-145303,STO-9F12AD,2016-08-28,2016-08-31,First Class,TP-21415,Consumer,EMP-2016-151194,OFF-BI-10000050,13.14,9,0.8,-21.681
CA-2016-145303,STO-9F12AD,2016-08-28,2016-08-31,First Class,TP-21415,Consumer,EMP-2016-151194,OFF-BI-10002414,10.024,4,0.8,-16.53960000000001
CA-2016-145303,STO-9F12AD,2016-08-28,2016-08-31,First Class,TP-21415,Consumer,EMP-2016-151194,FUR-BO-10003159,156.3728,2,0.32,-52.89080000000003
CA-2015-156104,STO-CA7374,2015-12-06,2015-12-08,Second Class,NP-18685,Home Office,EMP-2016-152098,TEC-CO-10002095,999.98,2,0.0,449.991
US-2015-164308,STO-FA7D83,2015-09-24,2015-09-27,First Class,SC-20680,Home Office,EMP-2016-151939,TEC-PH-10004120,821.94,6,0.0,213.7044
CA-2017-108112,STO-222F36,2017-11-15,2017-11-20,Standard Class,DK-12895,Consumer,EMP-2016-151403,FUR-FU-10003553,220.064,4,0.2,55.01600000000001
CA-2017-108112,STO-222F36,2017-11-15,2017-11-20,Standard Class,DK-12895,Consumer,EMP-2016-151403,FUR-FU-10001488,339.136,4,0.2,0.0
CA-2015-100685,STO-33F3AC,2015-12-19,2015-12-21,Second Class,SM-20950,Corporate,EMP-2016-151121,OFF-BI-10003094,7.04,2,0.0,3.3088
CA-2015-100685,STO-33F3AC,2015-12-19,2015-12-21,Second Class,SM-20950,Corporate,EMP-2016-151121,OFF-FA-10003472,5.04,4,0.0,0.2016
CA-2015-100685,STO-33F3AC,2015-12-19,2015-12-21,Second Class,SM-20950,Corporate,EMP-2016-151121,OFF-PA-10001289,116.28,3,0.0,56.9772
CA-2015-165414,STO-5C3E93,2015-12-21,2015-12-24,First Class,LS-17245,Consumer,EMP-2016-151337,TEC-PH-10002293,47.976,3,0.2,4.797600000000003
CA-2016-140417,STO-9C85B5,2016-09-25,2016-09-29,Standard Class,KE-16420,Corporate,EMP-2016-151442,OFF-PA-10000380,60.048,9,0.2,22.518
CA-2016-140417,STO-9C85B5,2016-09-25,2016-09-29,Standard Class,KE-16420,Corporate,EMP-2016-151442,OFF-BI-10004828,5.022,1,0.7,-3.5154
US-2017-151316,STO-FC2FC2,2017-06-24,2017-06-30,Standard Class,MC-17635,Corporate,EMP-2016-151606,OFF-BI-10004632,182.994,3,0.8,-320.2395000000001
US-2017-151316,STO-FC2FC2,2017-06-24,2017-06-30,Standard Class,MC-17635,Corporate,EMP-2016-151606,OFF-PA-10000327,10.272,3,0.2,3.209999999999998
CA-2017-163692,STO-5E06D2,2017-09-07,2017-09-09,First Class,Dp-13240,Home Office,EMP-2016-151049,OFF-BI-10003291,7.857000000000002,3,0.7,-6.0237
CA-2016-111913,STO-DA78CC,2016-08-04,2016-08-06,Second Class,LC-16930,Corporate,EMP-2016-151713,TEC-PH-10002275,302.384,2,0.2,30.23840000000001
CA-2016-111913,STO-DA78CC,2016-08-04,2016-08-06,Second Class,LC-16930,Corporate,EMP-2016-151713,OFF-BI-10003291,20.952,3,0.2,7.071299999999998
CA-2016-111913,STO-DA78CC,2016-08-04,2016-08-06,Second Class,LC-16930,Corporate,EMP-2016-151713,OFF-BI-10000343,11.784,3,0.2,3.9771
US-2014-156559,STO-F458AB,2014-08-19,2014-08-26,Standard Class,LH-16900,Consumer,EMP-2016-151418,FUR-BO-10000711,638.82,9,0.0,172.4814
CA-2016-161473,STO-BB3185,2016-04-01,2016-04-05,Standard Class,TB-21175,Corporate,EMP-2016-152012,OFF-LA-10001297,20.7,2,0.0,9.936
CA-2016-161473,STO-BB3185,2016-04-01,2016-04-05,Standard Class,TB-21175,Corporate,EMP-2016-152012,OFF-SU-10001574,10.95,3,0.0,3.284999999999999
CA-2016-161473,STO-BB3185,2016-04-01,2016-04-05,Standard Class,TB-21175,Corporate,EMP-2016-152012,OFF-BI-10003305,14.352,3,0.2,4.664399999999999
CA-2017-166576,STO-2CAB4C,2017-05-16,2017-05-18,First Class,JM-15865,Consumer,EMP-2016-151081,OFF-ST-10002574,221.024,2,0.2,-55.256
CA-2015-102491,STO-B3D3BD,2015-08-24,2015-08-28,Standard Class,KW-16435,Consumer,EMP-2016-152047,TEC-MA-10000864,3080.0,7,0.0,1416.8
CA-2015-102491,STO-B3D3BD,2015-08-24,2015-08-28,Standard Class,KW-16435,Consumer,EMP-2016-152047,TEC-AC-10003289,79.96,4,0.0,18.3908
CA-2015-102491,STO-B3D3BD,2015-08-24,2015-08-28,Standard Class,KW-16435,Consumer,EMP-2016-152047,TEC-PH-10001619,587.97,3,0.0,170.5113
CA-2014-116904,STO-7F5BA0,2014-09-23,2014-09-28,Standard Class,SC-20095,Consumer,EMP-2016-151522,OFF-PA-10004888,32.40000000000001,5,0.0,15.552
CA-2014-116904,STO-7F5BA0,2014-09-23,2014-09-28,Standard Class,SC-20095,Consumer,EMP-2016-151522,OFF-ST-10000736,404.9,5,0.0,16.19599999999998
CA-2014-116904,STO-7F5BA0,2014-09-23,2014-09-28,Standard Class,SC-20095,Consumer,EMP-2016-151522,OFF-BI-10001120,9449.95,5,0.0,4630.4755
CA-2014-116904,STO-7F5BA0,2014-09-23,2014-09-28,Standard Class,SC-20095,Consumer,EMP-2016-151522,OFF-BI-10000301,12.94,2,0.0,6.47
US-2017-102288,STO-DC5DFE,2017-06-19,2017-06-23,Standard Class,ZC-21910,Consumer,EMP-2016-151194,OFF-AP-10004655,2.263999999999999,1,0.8,-5.207200000000001
US-2017-102288,STO-DC5DFE,2017-06-19,2017-06-23,Standard Class,ZC-21910,Consumer,EMP-2016-151194,OFF-AP-10002906,0.444,1,0.8,-1.11
US-2017-102288,STO-DC5DFE,2017-06-19,2017-06-23,Standard Class,ZC-21910,Consumer,EMP-2016-151194,OFF-PA-10000740,146.176,8,0.2,47.50719999999999
CA-2017-137456,STO-F0AC2B,2017-12-21,2017-12-21,Same Day,RB-19465,Home Office,EMP-2016-151121,FUR-FU-10001940,15.92,2,0.0,7.004800000000001
US-2017-155999,STO-50A1AE,2017-08-07,2017-08-13,Standard Class,JK-15370,Consumer,EMP-2016-151713,TEC-PH-10000439,159.96,5,0.2,17.99549999999998
US-2017-155999,STO-50A1AE,2017-08-07,2017-08-13,Standard Class,JK-15370,Consumer,EMP-2016-151713,OFF-BI-10000404,13.76,2,0.2,4.644
US-2016-148334,STO-47CA36,2016-08-22,2016-08-26,Standard Class,DD-13570,Consumer,EMP-2016-151194,OFF-BI-10003676,4.311999999999999,2,0.8,-6.899200000000002
CA-2015-105599,STO-7E8DC6,2015-09-07,2015-09-07,Same Day,MC-17275,Consumer,EMP-2016-152012,OFF-ST-10002486,13.96,2,0.0,0.2791999999999994
CA-2015-105599,STO-7E8DC6,2015-09-07,2015-09-07,Same Day,MC-17275,Consumer,EMP-2016-152012,FUR-TA-10003837,27.414,3,0.4,-14.16390000000001
CA-2015-153717,STO-F3F1EA,2015-12-25,2016-01-01,Standard Class,DL-13495,Corporate,EMP-2016-151048,TEC-PH-10002923,73.98,2,0.0,19.9746
CA-2015-153717,STO-F3F1EA,2015-12-25,2016-01-01,Standard Class,DL-13495,Corporate,EMP-2016-151048,FUR-BO-10004360,160.98,1,0.0,20.92740000000001
CA-2015-153717,STO-F3F1EA,2015-12-25,2016-01-01,Standard Class,DL-13495,Corporate,EMP-2016-151048,OFF-PA-10002160,17.34,3,0.0,8.4966
CA-2015-153717,STO-F3F1EA,2015-12-25,2016-01-01,Standard Class,DL-13495,Corporate,EMP-2016-151048,OFF-AR-10002375,3.28,1,0.0,0.9511999999999996
CA-2015-116687,STO-DC5DFE,2015-05-02,2015-05-07,Standard Class,NC-18625,Corporate,EMP-2016-151194,OFF-LA-10000443,8.856,3,0.2,2.9889
CA-2015-116687,STO-DC5DFE,2015-05-02,2015-05-07,Standard Class,NC-18625,Corporate,EMP-2016-151194,TEC-PH-10001750,158.376,3,0.2,13.85790000000001
CA-2016-163573,STO-6417E3,2016-11-24,2016-11-27,First Class,AC-10450,Consumer,EMP-2016-151166,OFF-BI-10004632,1219.96,5,0.2,381.2375
CA-2015-153416,STO-4D7F2D,2015-11-24,2015-11-29,Standard Class,TS-21340,Consumer,EMP-2016-151713,OFF-BI-10002813,3.168,2,0.2,0.99
CA-2015-153416,STO-4D7F2D,2015-11-24,2015-11-29,Standard Class,TS-21340,Consumer,EMP-2016-151713,OFF-PA-10002005,19.44,3,0.0,9.3312
CA-2015-153416,STO-4D7F2D,2015-11-24,2015-11-29,Standard Class,TS-21340,Consumer,EMP-2016-151713,OFF-ST-10000060,454.86,7,0.0,54.58320000000002
CA-2015-153416,STO-4D7F2D,2015-11-24,2015-11-29,Standard Class,TS-21340,Consumer,EMP-2016-151713,OFF-BI-10002706,91.392,8,0.2,29.7024
CA-2017-117394,STO-0ADD97,2017-09-04,2017-09-10,Standard Class,MM-17920,Consumer,EMP-2016-151469,TEC-AC-10000199,19.04,4,0.2,-1.428
CA-2017-133823,STO-EF96DA,2017-05-11,2017-05-12,Same Day,LP-17080,Consumer,EMP-2016-151166,OFF-PA-10002870,37.44,6,0.0,16.848
